,Day1,Day2,Day3,Day4,Day5
126,1.5375027782541715,0.0,1.3503907497911554,2.4592516560337447,0.0
127,0.0,1.0337883653055155,2.7405386307420994,0.0,0.0
128,0.0,3.4940350204915083,0.0,0.0,0.0
129,1.5171059305808379,0.0,0.0,0.0,0.0
130,0.0,1.040112021980275,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,1.5459248737878393
132,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,1.3837731200386076,0.0,0.0
134,0.0,0.0,0.0,0.0,2.3704205148543753
135,0.935411522212948,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,8.050433656288877
139,0.7494434082581896,0.0,0.0,4.552153016144034,8.257413561902723
140,0.0,1.0509198498976458,5.355100857946889,14.273560936312492,0.6
141,0.0,4.573881585157791,9.153072893828659,3.6656889589245805,0.6592505849913234
142,5.118908732184601,11.593057155939821,3.201602946754513,3.058775010666239,7.467993104996373
143,10.448585925671711,1.9606665484736299,0.6763267968549455,5.093317589733145,15.93258945327168
144,1.0459574500483435,1.3340930556782433,4.828572729987007,14.56918253596878,2.4791284750291442
145,0.1,4.099472217507049,7.107625947659182,2.364837986442616,0.0
146,5.183118820710438,15.197532115355585,0.8,0.0,1.7169071481562515
147,11.63669149208127,0.836199428334929,0.0,1.0678606182756978,0.0
148,0.45396240064537985,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,1.465094539556905,0.0
150,0.0,0.0,1.0402032225058415,0.0,6.634610327034639
151,0.5752739410051836,0.0,0.0,1.2751512446057063,0.0
152,0.0,0.0,3.4252210468465476,1.8225537273911552,0.0
153,0.0,2.7070323779792185,0.0,0.0,0.0
154,2.2484186150309333,0.0,0.0,0.0,3.927414498409864
155,0.0,0.0,0.0,4.510291385385228,0.0
156,0.0,0.0,2.304293866171935,0.0,5.983651813944165
157,0.0,2.750892695436105,0.0,0.6777066503020566,2.7617509015522796
158,2.905116327416293,0.0,0.2,5.4381596297301,0.0
159,0.0,1.2836131603869663,3.2502321519312054,0.0,2.0676362904817407
160,1.1312033069680054,1.4370062988234025,0.0,0.0,0.0
161,0.1,0.0,0.0,1.4996055023370705,0.8568110650748303
162,0.7938568709684211,0.0,0.0,4.69222666019496,6.205046922006855
163,0.8477180109458222,0.0,2.4567281929497735,2.671026197484297,1.6684159582589169
164,0.0,0.0789063304375125,7.595530752938441,5.267055309752502,5.419091733655816
165,1.3541996930924651,9.437105138845284,1.3817228589805526,5.289212602979955,4.946253026411064
166,9.811345510529197,0.5,2.924182986133677,5.235198865568133,0.0
167,0.2249436028047913,3.6697035405621263,4.097925423758021,0.0,0.0
168,3.6465829705658903,0.2,0.0,0.0,0.0
169,0.2,0.0,0.0,1.7638909959685385,0.0
170,0.0,0.0,0.0,0.0,23.036713276277055
171,0.5807317414112582,0.0,0.0,13.638250625023796,1.9672959546506474
172,0.0,0.0,20.85328250896572,2.9556021484975608,0.0
173,0.0,14.459599917467884,0.2,0.0,0.0
174,17.295619282484513,0.19246263142379877,0.0,0.0,0.9068087834185121
175,0.2,0.0,0.0,4.152682156852863,6.308148356769205
176,0.0,0.0,3.5339148368740156,4.137067282268785,0.9314397358634814
177,0.0,1.6462664179246915,3.688034392668075,1.5391549708684762,2.8998055500374593
178,0.2,5.167281125639948,0.006231235468244167,4.486179875343158,2.512723003381092
179,4.9469274458185275,2.4287238724854525,3.7691389398141824,0.0,1.2765250755594804
180,1.260535983832677,0.20929926803015966,0.0,0.0,2.7432434719812133
181,0.1,0.0,0.0,5.695156994112885,3.1793546651173705
182,0.0,0.0,1.9887651391900363,1.5602973058919198,0.0
183,0.0,1.147125232738932,0.9558561645465807,0.0,0.0
184,0.9,2.832858757570644,0.0,0.0,0.0
185,0.8502404782403425,0.0,1.1478553576205415,1.7020143817059816,3.2275050559802314
186,0.9646543302274704,0.0,1.534550580285514,3.6793359908366874,4.025588554151422
187,0.0,0.0,7.399186024093944,0.6925155208471012,1.6656228834041418
188,0.0,5.680519303270417,3.3255954822582106,0.0,25.534654213475946
189,5.3306336193653765,1.7000978923021477,0.0,24.099266800874698,4.311187160864454
190,1.5771390666454805,0.0,19.63940338650837,8.861254863761449,0.0
191,0.7218094588429549,16.204320536500752,5.923113884316308,0.0,0.0
192,21.14261159605454,6.044174630565954,1.5665896890740327,1.5708485617118466,0.0
193,6.5893417411022295,0.0,0.0,1.870395004153274,5.764124596825261
194,0.0,1.0150022778858454,0.0,1.1619487881303896,4.974386872646801
195,0.8028631913805466,0.0,1.0995568584244535,2.9141791183063375,0.17376824298983767
196,0.0,0.2,4.239205749722906,1.5291551633160165,0.0
197,0.12971348889282092,3.5973724798680657,4.172901030981094,0.0,0.0
198,3.403593605439296,2.389505245367861,0.0,2.0999957053266076,0.0
199,0.0063627284993674205,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0
203,0.7498355768776042,0.0,1.0729433726486257,0.0,6.111523096409388
204,0.0,0.0,0.0,7.84268139738845,8.056276055530748
205,0.0,1.0068935802189138,7.3044409288486305,2.9304547856387053,5.809136583355412
206,0.0,6.42545778727788,5.4165046271676545,3.8239242236352284,1.9896432461445537
207,5.63405510231426,6.096802497965248,2.2353646013511446,7.07531688204984,14.697498200260174
208,6.6421437516002655,2.7390314963756377,5.016161884017666,16.4001483470198,4.527096285756791
209,3.1950205121927393,7.725886535807442,9.163164367099185,3.6700675400559124,0.0
210,8.811781025597607,13.049340440602476,4.431564087047121,0.0,0.0
211,10.891332784775335,3.668133928319434,0.0,0.0,3.93191490712778
212,2.683482117124131,0.0,0.0,4.937299382063525,2.652815797285845
213,0.7028242582135078,0.0,3.551235312973084,0.0,0.0
214,0.0,0.5355459722810713,0.0,0.0,1.2833565613565006
215,2.077213232374275,0.0,0.0,1.116290881527018,2.45541315622776
216,0.8534362956780484,0.0,0.0,1.8756092720029622,11.98920759149703
217,0.0,0.0,0.0,11.94803027253765,4.1992564834751125
218,0.6249853065495327,0.0,21.755636741848644,9.919491769773776,1.6258880489265102
219,0.0,11.740588035681936,8.118116019816366,6.497870693390477,0.0
220,16.246277741626763,8.091783681246154,2.6453262032904146,0.0,5.124732940335923
221,7.192127226727026,0.8167130613485742,0.0,3.435598427308765,3.033619283350774
222,1.4368992478214815,0.0,3.8349344804516257,10.976360741376393,2.0662334871928034
223,0.0,4.74600093102043,4.370804017717225,0.5734575267793716,2.092466882009831
224,5.373373180284885,9.799416177611027,3.6960879249854033,0.0,22.337090274044726
225,8.098499304252131,0.9941038807114355,0.0,8.38942790065795,1.6272399830061222
226,1.9268435009897207,0.0,15.039522645616206,2.9284776725100525,6.1094666565848685
227,0.866310235221148,11.791739351109763,5.89608621127377,0.8445304804632943,6.873105898933188
228,14.6124829818847,4.738145135695143,2.315097570552761,1.159637044381407,4.450701168496435
229,6.243254354438337,3.152624650012468,1.8000903658959926,3.778602264395969,3.387545741376843
230,2.0070001492000764,0.13361645261864596,0.1,5.03304872133569,1.4740095710099843
231,1.2738507013864373,1.6666863549633957,5.422871099467403,5.39690758710867,10.141260484991651
232,0.5041097603465104,1.59315787567747,6.264887346560676,4.326337430171763,6.2708561493716335
233,1.2743196803700252,5.526117525370371,6.632635706433091,5.932330474098781,4.94238121892563
234,4.829524707524534,8.951777421287817,5.17167595119006,3.3698556120255168,0.0
235,8.183109995885037,2.921346770255644,0.5,0.0,1.533885337609991
236,4.226103299661034,0.5,0.0,0.0,0.0
237,0.6382422078707977,0.0,0.0,1.9141311184538998,1.7073754552395073
238,0.0,0.0,0.0,5.355288900133935,2.108285998043475
239,0.0,1.0605169709552913,3.664511510932125,7.563791065578675,0.6388401747402528
240,0.0,0.9979526689038478,3.0495503675839797,0.8,3.2367163478846157
241,1.3524780876513678,5.525429298421544,2.700354763487477,2.6248546778139104,15.574770693831738
242,5.416939075097,3.0938326604040833,3.8069720765628503,50.6152654950081,6.042636635029716
243,0.8,0.2893497170281484,27.479561778504717,1.328312037977591,2.4301867992996664
244,1.56596903705222,43.63281389998279,2.280298458962508,3.9063404810830025,0.0
245,37.86501940280996,2.868924958795791,0.6,0.0,1.492561954014335
246,1.07119116965848,0.5278249791453044,0.0,4.673092800284919,2.043957597926272
247,0.29635136780623583,0.0,0.4230426325673825,2.6655506753113363,5.345301009353135
248,0.0,0.5680919948031041,2.4624361889649538,3.1918466473602236,0.0
249,1.7755387058100367,4.986966483570594,7.98644193158688,0.0,5.859368763594665
250,4.375337507659845,7.578672390381784,0.0,4.546404644734325,0.6793703947024144
251,6.417483958856079,0.0,4.115667870386628,2.840666190780007,0.0
252,0.0,2.174788023036033,3.4255683261126246,0.0,0.0
253,1.0480482410861631,0.8583033209787391,0.0,0.0,3.094721755199135
254,0.1,0.0,1.1249148627509749,5.197382238281844,0.0
255,0.0,0.0,3.2470877538935,1.1508179790601627,0.0
256,0.0,0.2,0.0,0.0,0.0
257,0.2,0.0,1.2571420170011203,0.0,0.0
258,0.0,0.0,0.0,0.0,2.481258300820079
259,0.0,0.0,0.0,0.0,0.0
260,0.0,1.0597897474812836,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0
262,0.7747501791609942,0.0,0.0,0.0,0.0
263,0.7596588401669303,0.0,0.0,0.0,0.0
264,0.9380140812793512,1.043528769974734,0.0,0.0,5.676044785750651
265,0.74190186322649,0.0,1.2678152914045064,1.4283602683859464,6.815903957901758
266,0.0,0.0,3.6197445452337123,5.630368223620195,2.2229078416405015
267,0.0,2.912045042215964,0.1368938797843292,0.0,0.0
268,1.6344851012034933,2.759393835767472,0.0,1.8726787302961245,0.0
269,1.036324662049135,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,1.343973138899012,0.0
271,0.0,0.0,0.0,0.0,1.0341195533923895
272,0.7741079830631008,1.0143581027078343,0.0,0.0,4.942500359043254
273,0.0,0.0,0.0,0.8458298129895049,3.711791102283119
274,0.6976623221486702,1.0266452050078403,0.1,5.007767276888458,0.0
275,0.0,0.4040547889563916,6.813808416861065,1.2797684240034357,0.0
276,0.1,7.555898679086143,0.0,0.0,0.0
277,7.394129972782132,0.0,0.0,0.0,0.0
278,0.0,0.0,1.5982736229937664,0.0,1.4769208991617986
279,0.7325612271938631,0.0,0.0,0.0,3.129422783880602
280,0.0,0.0,0.0,5.961258044884559,34.72388020084677
281,0.0,1.0445702656930265,3.6051554662341374,35.134867733155055,5.52804379894147
282,0.9388258619311274,6.782844975614755,13.277792990300185,3.4085749035635016,43.42972380990015
283,6.263614194915734,19.94620128347896,3.1052768798626063,36.072827374056985,1.3937264186063796
284,30.797410185814613,2.486870466468492,15.897004608935653,3.892336834763574,0.0
285,1.1710572818097618,26.88454443498525,0.2009226290522541,1.2963988035395189,0.0
286,27.643359880963317,2.30221378851315,0.0,0.0,0.0
287,1.676504875079867,1.0022756496286676,0.0,0.0,2.128682800725095
288,0.0,1.0540961048885635,0.0,1.9401619875575495,0.0
289,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,6.985005496021857
291,0.0,0.0,0.0,5.878511255584993,0.0
292,0.8746721680516266,0.0,6.718521922937727,0.0,3.4004284518055754
293,0.0,7.293877125103825,0.0,0.5857058484260284,0.0
294,6.694954116784352,0.0,4.02201819022788,1.808985781228686,0.0
295,0.0,1.897905859954797,0.0,1.0118344019328258,0.0
296,0.5912770789025564,0.0,0.0,0.0,0.0
297,0.0,1.0078127556264895,0.0,0.0,36.649523666560995
298,0.8952554940255215,0.0,1.3727251590687284,54.34372746393622,27.18201727235794
299,0.6451432682535685,0.0,46.7411887059408,24.33494570686115,1.5148764625264626
300,0.0,38.04541214923567,23.048091722434627,0.0,0.0
301,47.49688492452956,24.317615704050482,0.0,1.7385967144106313,0.0
302,18.006976228404856,0.0,0.0,0.0,1.3266353520220182
303,0.853267920383204,1.0493475007786153,0.0,0.626964299203527,0.0
304,0.0,0.0,0.4253821446617033,0.0,1.4774442943871038
305,0.8374707819231186,0.2399734622195938,0.0,0.4,5.02742504805384
306,0.7913127850079963,0.0,0.02489810804610404,4.627511885548374,0.0
307,0.0,2.876827971970339,3.2273828034883865,0.0,0.0
308,0.4,2.7122609137547276,0.0,1.9903489971268526,4.379435838065516
309,0.4005114240058932,1.0146024671381273,0.0,1.6076031126990118,0.0
310,0.0,0.0,0.5,0.0,4.646824298360493
311,0.0,0.5,0.0,0.2,23.67291337378521
312,0.5,0.0,0.6883908782929871,5.643471175906006,11.929387145013624
313,0.0,2.105429824623548,25.911614114559583,3.0727719228553596,0.0
314,0.2,17.121567651201296,17.133011486937892,0.0,0.0
315,19.40563895706024,12.188201275699138,0.0,1.2851223618131655,0.0
316,12.573090168260313,1.0012697665357317,0.0,1.072750279173584,2.320636309142539
317,0.0,0.0,0.0,1.1068280002267392,0.0
318,0.0,0.0,1.0447039781665861,0.0,0.0
319,0.0,1.037643164895288,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,1.753325420993624,1.9270308636562274
322,0.0,0.0,1.4409972680390637,0.0,1.5206596312480505
323,0.0,0.0,0.0,0.0,11.48909518507701
324,0.0,0.0,0.0,10.451375265963069,13.376264091375385
325,0.7661852157076062,0.0,26.108541983963182,16.01850722030473,14.02009322572336
326,0.0,25.502370920757475,10.141516416713944,4.996378249893864,8.909027424112194
327,19.4310766132262,8.562112552126813,18.89710193795533,21.277847756328,1.5072382551561878
328,13.152215144502328,14.277933716018453,9.49888995134722,5.410803619848435,6.640050289551771
329,15.891946378198773,10.754664453260538,6.753038248834241,6.254229178635352,7.434236866397751
330,17.593969961586687,5.666715535867029,10.456506306456589,4.372331969328231,0.9606026330749966
331,6.762135258053949,5.153462161964615,9.15600080080652,1.932077893927656,7.906822365193154
332,7.005666310510011,8.660574440435177,4.034503232732772,5.522269989903153,0.49402738956591297
333,8.003703897235788,7.78339761940092,2.554894894311948,5.127601190357512,0.0
334,8.713506438461858,0.2974336099020054,3.2362042462178935,0.0,4.879888122276738
335,0.513455745097362,1.2382883507836306,1.5561312044216198,0.2,2.1920870854454595
336,1.1409948584529304,1.06206603622564,3.932914243887561,5.747178786530823,2.567444674995805
337,0.0,1.1132906822235493,4.405175265303991,78.0595054263645,0.0
338,0.5689041073340877,7.134357059200707,47.12320023946823,0.0,0.0
339,7.035172801312902,51.32453591414288,0.0,1.0063637478658778,0.40414337124050415
340,55.127048598475476,1.042399115482794,0.0,0.4992435705346566,0.0
341,0.0,0.0,2.249237740029479,0.0,0.0
342,0.0,0.1,1.390874044577345,0.0,0.0
343,0.1,1.025274178634834,0.0,1.1750126004192158,0.1
344,0.8625611331499534,1.0598996365544164,0.0,2.4500418748835915,1.282626305341466
345,0.0,1.0294385671983532,4.034265958240294,0.0,0.2
346,0.8504723314758775,2.4522342919759024,0.0,1.336455103252717,5.143658554046125
347,0.6797414181657032,0.0,1.715526051433844,6.605725929410579,7.979746106432487
348,0.0,1.5736713322649565,1.1095588906391813,6.299430707541668,0.0
349,0.17059907901274568,1.9626797684430568,3.2933890457454424,0.0,4.828737234868606
350,2.1501010166485,5.666280728286573,0.0,2.8356225834897817,0.0
351,6.573659859634061,1.0176248791151112,1.9320721747248912,0.0,0.0
352,0.0,0.5123316667466278,0.0,1.2306454933458282,1.418253845931819
353,0.057363741914089994,1.044676758894293,1.0608202338625496,0.0,2.0697207461810363
354,0.966669813285596,0.0,1.2912215983751787,0.0,2.595390463210591
355,0.0,0.0,1.326369605693078,4.4340155760299655,0.0
356,0.8995262584578352,0.0,1.559760345472189,1.3805565837767586,1.6103264809021662
357,0.0,2.9706734761110623,0.0,0.0,0.0
358,0.3,0.0,0.0,0.0,0.0
359,0.8574270229005014,0.0,1.2835187767967597,2.04494236308106,0.0
